wavenumber,intensity
3072.7,274.9360
3074.6,348.5790
3076.5,296.9500
3078.4,326.6480
3080.3,255.7080
3082.1,292.6670
3084.0,294.0610
3085.9,320.3270
3087.8,348.5830
3089.7,358.7670
3091.6,278.7300
3093.4,270.3350
3095.3,290.6400
3097.2,283.0520
3099.0,293.2570
3100.9,283.6290
3102.8,289.8150
3104.6,286.7540
3106.5,269.8130
3108.3,322.9890
3110.2,274.2860
3112.0,353.2720
3113.9,322.1830
3115.7,384.6780
3117.6,255.9720
3119.4,421.2680
3121.3,219.6810
3123.1,339.4340
3124.9,299.6360
3126.7,357.1300
3128.6,291.2260
3130.4,336.7020
3132.2,334.4860
3134.0,407.3010
3135.9,274.8360
3137.7,379.7020
3139.5,297.0940
3141.3,307.7620
3143.1,341.1090
3144.9,405.1570
3146.7,332.4610
3148.5,449.3530
3150.3,241.9680
3152.1,454.1620
3153.9,346.1480
3155.7,406.1420
3157.5,317.8580
3159.3,426.9820
3161.0,306.0720
3162.8,443.4200
3164.6,322.2750
3166.4,404.8010
3168.2,366.2250
3169.9,488.3750
3171.7,521.8030
3173.5,443.4600
3175.2,394.5510
3177.0,427.2700
3178.7,358.0410
3180.5,428.6420
3182.2,373.3400
3184.0,626.8490
3185.7,383.5200
3187.5,491.4010
3189.2,472.2400
3191.0,498.3700
3192.7,317.6560
3194.5,518.4010
3196.2,541.1200
3197.9,339.1270
3199.6,269.0070
3201.4,445.1460
3203.1,448.2410
3204.8,363.8150
3206.5,611.6820
3208.2,657.9270
3210.0,430.5290
