wavenumber,intensity
1895.7,31.0700
1896.5,0.0000
1897.4,26.9700
1898.2,44.1700
1899.1,17.2900
1899.9,9.5600
1900.8,38.3500
1901.6,21.0000
1902.5,43.1200
1903.3,13.1900
1904.1,44.0600
1905.0,19.8600
1905.8,14.9800
1906.7,50.8100
1907.5,56.6400
1908.4,70.2600
1909.2,4.0900
1910.1,90.9800
1910.9,69.7700
1911.8,51.4400
1912.6,43.8200
1913.4,37.1700
1914.3,36.3800
1915.1,1.2300
1916.0,63.3700
1916.8,32.1700
1917.7,96.4700
1918.5,55.3700
1919.3,0.0000
1920.2,40.3200
1921.0,29.9000
1921.8,86.8800
1922.7,30.8400
